id,Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,Class
1396,43924,834.163,345.4243527,162.9959755,2.119220133,0.881667228,44618,236.4863078,0.712681724,0.984445739,0.793249673,0.684625464,HOROZ
1397,43955,805.062,313.7560588,180.4111601,1.739116686,0.818150214,44903,236.5697449,0.706581147,0.978887825,0.852235249,0.753992595,HOROZ
1398,43978,836.878,331.8858573,169.5511465,1.957438001,0.859656873,44747,236.6316308,0.640285361,0.98281449,0.789080001,0.712991005,HOROZ
1399,43991,808.658,320.6896817,177.0497204,1.811297307,0.833784206,45031,236.6666027,0.746838022,0.976904799,0.845364339,0.737992571,HOROZ
1400,44020,822.517,335.1188114,168.1587301,1.99287192,0.864990409,44553,236.7445982,0.798853078,0.98803672,0.817655075,0.706449743,HOROZ
1401,44029,823.817,327.69361,172.1976171,1.90300897,0.850803731,44653,236.7687984,0.700920148,0.986025575,0.815243203,0.72253102,HOROZ
1402,44049,812.823,322.7544975,176.2762927,1.830958051,0.837679472,44699,236.822568,0.817235622,0.985458288,0.837826223,0.73375451,HOROZ
1403,44074,841.284,338.6638549,167.2181202,2.025282035,0.869599132,44765,236.8897627,0.634194774,0.984563833,0.782540949,0.699483453,HOROZ
1404,44120,809.203,324.5428762,174.7684187,1.856988114,0.842621414,44690,237.0133513,0.797368611,0.987245469,0.846701637,0.730299041,HOROZ
1405,44154,819.804,340.6483224,166.2502814,2.049008997,0.872820814,44617,237.104658,0.82604954,0.98962279,0.825581308,0.696039412,HOROZ
1406,44171,826.19,343.4056346,163.9725577,2.094287236,0.878637498,44634,237.1502982,0.771007157,0.989626742,0.813181009,0.690583596,HOROZ
1407,44258,832.579,334.9047441,169.4686685,1.976204493,0.862521447,44909,237.3837311,0.65856199,0.985504019,0.802325773,0.7088097,HOROZ
1408,44362,845.277,350.7674002,161.6311911,2.170171474,0.887507598,44851,237.6624764,0.584911133,0.989097233,0.780230418,0.677550069,HOROZ
1409,44375,843.947,350.6837627,161.736346,2.168243387,0.887294733,44978,237.6972966,0.593844095,0.986593446,0.782920893,0.677810956,HOROZ
1410,44389,825.922,316.6612869,180.1679484,1.757589459,0.822364449,45118,237.7347895,0.651342627,0.983842369,0.817724776,0.750754195,HOROZ
1411,44392,848.676,359.5136531,158.1728733,2.272915992,0.898015672,45043,237.742823,0.814382682,0.985547144,0.774516607,0.661290109,HOROZ
1412,44399,828.051,341.5438095,166.3586461,2.05305716,0.873358194,44950,237.7615666,0.796109019,0.987741935,0.813708552,0.696137831,HOROZ
1413,44492,822.871,336.9793352,168.6467559,1.998137073,0.865756095,44949,238.010449,0.648590338,0.989832922,0.825711396,0.70630577,HOROZ
1414,44535,856.043,346.8856798,165.6776125,2.093739007,0.878569541,45306,238.1254357,0.603962679,0.982982386,0.763695374,0.686466607,HOROZ
1415,44562,850.137,343.5160881,168.0175837,2.044524629,0.872221408,45393,238.1976083,0.611880046,0.981693213,0.774812649,0.693410343,HOROZ
1416,44594,846.716,353.8563544,161.5875876,2.189873367,0.889647764,45211,238.2831179,0.745893687,0.986352879,0.781647171,0.673389399,HOROZ
1417,44606,829.615,339.2792169,168.2795595,2.016164161,0.868327457,45224,238.315176,0.711283327,0.98633469,0.814422855,0.702416076,HOROZ
1418,44608,859.481,329.8557792,175.1673023,1.883089908,0.847345442,45446,238.3205187,0.851948052,0.981560533,0.75883972,0.722499146,HOROZ
1419,44614,850.425,351.2689862,162.3080891,2.164211212,0.886847566,45243,238.3365458,0.633955722,0.986097297,0.775191478,0.678501533,HOROZ
1420,44614,850.425,351.2689862,162.3080891,2.164211212,0.886847566,45243,238.3365458,0.633955722,0.986097297,0.775191478,0.678501533,HOROZ
1421,44648,808.725,310.6323563,183.9106347,1.689039662,0.805899464,45229,238.4273457,0.74552498,0.987154259,0.857847592,0.767554767,HOROZ
1422,44648,833.623,350.2937625,162.9104514,2.150222773,0.885274913,45149,238.4273457,0.805339105,0.988903409,0.807369793,0.680649704,HOROZ
1423,44701,850.2,349.4830759,164.4361869,2.125341644,0.882393282,45295,238.5688179,0.5775323,0.98688597,0.777114302,0.682633393,HOROZ
1424,44704,847.544,360.1876427,158.3920114,2.274026572,0.89812091,45127,238.5768233,0.738298927,0.990626454,0.782044995,0.662368152,HOROZ
1425,44710,832.12,332.0685295,171.9583089,1.931099064,0.855477596,45234,238.5928332,0.694103766,0.988415793,0.811414217,0.718504802,HOROZ
1426,44710,832.12,332.0685295,171.9583089,1.931099064,0.855477596,45234,238.5928332,0.694103766,0.988415793,0.811414217,0.718504802,HOROZ
1427,44737,847.583,345.0918105,166.1002316,2.077611856,0.876543934,45395,238.6648644,0.616076347,0.985505012,0.782550272,0.691598169,HOROZ
1428,44738,810.865,324.9862193,175.6774199,1.849903189,0.841299793,45116,238.6675318,0.800981129,0.991621598,0.855045684,0.734392776,HOROZ
1429,44785,839.911,334.7521645,174.6694205,1.91648981,0.853075634,46109,238.7928663,0.739673312,0.971285432,0.7977667,0.713342262,HOROZ
1430,44787,861.814,344.3339029,166.1797321,2.072057155,0.87583417,45406,238.7981983,0.812919737,0.98636744,0.757765358,0.693507657,HOROZ
1431,44799,1005.548,362.4496441,157.9861583,2.294186072,0.900002644,46552,238.8301873,0.652523487,0.962343186,0.556765826,0.65893343,HOROZ
1432,44805,841.088,311.8408512,185.3269174,1.682652771,0.804243677,45487,238.8461802,0.646536797,0.985006705,0.795890777,0.765923321,HOROZ
1433,44846,832.162,342.391457,168.0432603,2.037519722,0.871276324,45356,238.9554365,0.685613821,0.988755622,0.813800245,0.697901281,HOROZ
1434,44870,846.28,354.6021806,161.6441615,2.193720932,0.890058409,45511,239.0193682,0.7169335,0.985915493,0.787295518,0.674049347,HOROZ
1435,44875,853.492,351.0077883,164.5255424,2.133454679,0.883345024,45627,239.0326851,0.646436854,0.983518531,0.774132706,0.680989691,HOROZ
1436,44904,826.44,317.4294521,181.163033,1.752175634,0.821145404,45676,239.1099089,0.680281178,0.983098345,0.826175354,0.75326945,HOROZ
1437,44963,878.718,365.0836635,157.3328691,2.320453861,0.902375723,45613,239.2669422,0.804462177,0.985749677,0.731755674,0.655375647,HOROZ
1438,45005,837.605,341.7588229,170.3703374,2.005976088,0.866883702,45807,239.3786659,0.653667393,0.982491759,0.806105915,0.700431561,HOROZ
1439,45030,842.585,343.6325296,168.215351,2.042813141,0.87199149,45623,239.4451434,0.630760611,0.98700217,0.797047794,0.696805811,HOROZ
1440,45032,836.404,338.1600975,171.5685993,1.970990607,0.861734735,45647,239.4504608,0.675963314,0.986527044,0.808907566,0.708097917,HOROZ
1441,45102,865.765,347.7792409,167.2141025,2.079843958,0.876827385,45917,239.6364954,0.667189349,0.982250583,0.756145924,0.689047727,HOROZ
1442,45104,820.466,331.2336697,174.0467264,1.903130708,0.850824491,45620,239.6418086,0.630349107,0.988689171,0.841983819,0.723482636,HOROZ
1443,45131,840.075,347.6025547,167.3656562,2.076904919,0.876453952,45781,239.7135246,0.727039871,0.98580197,0.80361623,0.689619571,HOROZ
1444,45149,855.291,358.1055864,165.2741151,2.166737279,0.887128025,47022,239.7613234,0.799946846,0.960167581,0.775586419,0.669526901,HOROZ
1445,45200,873.211,357.1308499,162.8601044,2.19286885,0.88996767,45850,239.8967016,0.751279835,0.985823337,0.74492046,0.671733348,HOROZ
1446,45210,841.526,341.7080554,169.5197361,2.015742021,0.868268117,45836,239.9232373,0.66336038,0.986342613,0.802249202,0.702129299,HOROZ
1447,45226,827.481,338.2253275,170.7677124,1.980616376,0.863181744,45753,239.9656885,0.63087267,0.98848163,0.830007432,0.709484681,HOROZ
1448,45236,824.056,334.3255057,172.7937102,1.93482451,0.85608036,45823,239.9922166,0.79261284,0.987189839,0.837106295,0.717839987,HOROZ
1449,45257,888.846,361.5649462,159.9572261,2.260385198,0.896816621,45957,240.0479162,0.615909091,0.98476837,0.719850949,0.663913686,HOROZ
1450,45280,846.153,353.4912173,164.3193202,2.151245617,0.885391042,45912,240.1089057,0.620070114,0.986234536,0.794727946,0.67924999,HOROZ
1451,45297,854.181,341.5499689,169.6706172,2.013017779,0.867884177,46087,240.1539749,0.626731235,0.982858507,0.780152474,0.70312984,HOROZ
1452,45369,834.295,338.9924603,171.6009778,1.975469281,0.862410933,45987,240.3447626,0.760484763,0.98656142,0.81908654,0.708997369,HOROZ
1453,45401,838.238,346.701,167.5769192,2.068906636,0.875428804,45999,240.4295085,0.78572912,0.986999717,0.811971139,0.693477978,HOROZ
1454,45407,835.028,341.11958,170.1408075,2.004925126,0.866733378,46053,240.4453951,0.639085151,0.985972684,0.818334002,0.70487128,HOROZ
1455,45413,851.184,356.4810558,162.7388862,2.190509374,0.889715806,46013,240.4612806,0.686733506,0.986960207,0.787667912,0.674541541,HOROZ
1456,45469,848.018,357.5147115,162.4187859,2.201190641,0.890848969,45920,240.6094945,0.657807934,0.990178571,0.794538828,0.673005856,HOROZ
1457,45470,842.281,339.4060381,173.5649996,1.955498165,0.859355504,46378,240.6121404,0.625017182,0.980421752,0.805417033,0.708921213,HOROZ
1458,45471,848.858,346.4046728,168.7187575,2.053148552,0.873370286,46192,240.6147862,0.784469671,0.984391237,0.79300199,0.694606064,HOROZ
1459,45473,834.56,335.9276309,173.6660506,1.934331032,0.856000741,46244,240.6200778,0.784071315,0.983327567,0.820442861,0.71628546,HOROZ
1460,45478,838.042,331.8432701,176.2767668,1.882512801,0.847243394,46206,240.6333061,0.608010909,0.98424447,0.813728734,0.725141438,HOROZ
1461,45478,838.042,331.8432701,176.2767668,1.882512801,0.847243394,46206,240.6333061,0.608010909,0.98424447,0.813728734,0.725141438,HOROZ
1462,45518,859.94,322.2866864,189.2917773,1.702592109,0.809340493,47963,240.7391069,0.66447695,0.949023205,0.773493617,0.746971926,HOROZ
1463,45525,840.696,348.6462684,166.79825,2.090227376,0.878132858,46054,240.7576173,0.741691105,0.988513484,0.809434771,0.690549818,HOROZ
1464,45525,853.65,358.8287582,162.0335864,2.21453321,0.892239525,46116,240.7576173,0.673735774,0.987184491,0.785055082,0.670954074,HOROZ
1465,45554,854.451,358.5586783,162.2078287,2.210489353,0.891820963,46189,240.8342879,0.702343509,0.986252138,0.784083034,0.671673292,HOROZ
1466,45606,855.192,342.0626726,171.3851827,1.995870747,0.86542734,46331,240.9717051,0.784416925,0.98435173,0.783618333,0.704466533,HOROZ
1467,45609,834.651,341.0878231,172.5859991,1.97633542,0.862541113,46157,240.9796307,0.787380233,0.988127478,0.822717202,0.706503177,HOROZ
1468,45631,840.956,321.9235414,182.7258929,1.761783929,0.823299986,46505,241.0377432,0.648775841,0.981206322,0.810817854,0.748742208,HOROZ
1469,45654,857.771,343.3268988,169.9096922,2.020643404,0.868954564,46271,241.0984823,0.799684708,0.986665514,0.779733117,0.70224175,HOROZ
1470,45654,828.517,340.1323581,171.8568782,1.979160576,0.862964408,46355,241.0984823,0.705898724,0.984877575,0.835768215,0.708837241,HOROZ
1471,45666,870.017,350.5392581,166.3937946,2.106684681,0.880158728,46356,241.1301662,0.613015813,0.985115195,0.758136418,0.687883484,HOROZ
1472,45720,860.356,342.495294,171.5549295,1.996417678,0.865506792,46478,241.2726922,0.63690186,0.983691209,0.776175093,0.704455496,HOROZ
1473,45805,859.282,350.5989655,167.0855724,2.098319804,0.879135564,46453,241.4968682,0.636357321,0.986050417,0.779563187,0.688812267,HOROZ
1474,45816,859.129,338.7357705,173.1661098,1.95613201,0.859454087,46674,241.525864,0.793103448,0.981617174,0.78002815,0.713021432,HOROZ
1475,45817,862.123,333.4589204,175.9104731,1.895617211,0.849534747,46654,241.5284998,0.757932175,0.982059416,0.774636667,0.724312606,HOROZ
1476,45864,844.252,334.5800637,175.912808,1.901965341,0.850625576,46714,241.6523505,0.739551084,0.98180417,0.808607186,0.722255677,HOROZ
1477,45887,839.116,339.7362095,173.0062586,1.963722077,0.860626311,46394,241.7129351,0.624567851,0.989071863,0.818946488,0.711472396,HOROZ
1478,45908,827.009,336.1192709,174.7919856,1.92296729,0.854148211,46390,241.7682382,0.763834814,0.98960983,0.84348578,0.719292999,HOROZ
1479,45915,817.888,324.0965544,181.5498296,1.785165842,0.828376291,46477,241.7866698,0.75955335,0.987907998,0.862535106,0.74603283,HOROZ
1480,45918,842.448,350.3625562,167.5918045,2.09057094,0.878175688,46281,241.7945686,0.785406404,0.992156609,0.813030093,0.69012674,HOROZ
1481,45928,858.374,353.5691897,167.984051,2.104778327,0.879926726,46692,241.8208961,0.801745658,0.983637454,0.783311115,0.683942219,HOROZ
1482,45942,847.435,349.2138732,167.9959347,2.078704308,0.876682788,46485,241.8577499,0.787959866,0.988318813,0.803909143,0.692577725,HOROZ
1483,45968,841.037,346.6311768,169.4391061,2.045756642,0.872386519,46394,241.9261776,0.69270645,0.990817778,0.816648687,0.697935425,HOROZ
1484,45968,838.333,339.3334067,174.2335254,1.947578148,0.858114597,46698,241.9261776,0.705030675,0.984367639,0.8219253,0.712945359,HOROZ
1485,46056,859.402,359.3939608,163.4603512,2.198661377,0.890582264,46532,242.1576356,0.781033781,0.989770481,0.783616118,0.673794393,HOROZ
1486,46062,856.672,346.9669215,171.9697081,2.017604876,0.868529666,47106,242.1734088,0.811236351,0.977837218,0.788721193,0.697972613,HOROZ
1487,46067,855.704,350.698331,167.9741417,2.087811418,0.877831018,46689,242.1865523,0.80413001,0.986677804,0.790592465,0.690583704,HOROZ
1488,46068,863.075,344.1589629,171.7840634,2.003439412,0.866520421,46892,242.1891809,0.76550349,0.982427706,0.777163058,0.70371313,HOROZ
1489,46100,847.12,336.2745068,175.7550828,1.913313125,0.852545137,46735,242.2732817,0.767335797,0.986412753,0.807273914,0.720462827,HOROZ
1490,46127,862.115,358.660967,166.1243558,2.158990867,0.886264568,47134,242.344219,0.727635543,0.97863538,0.779892369,0.675691646,HOROZ
1491,46143,832.979,334.310932,177.2798264,1.885781021,0.84781991,46616,242.3862461,0.772966363,0.989853269,0.83569458,0.725032366,HOROZ
1492,46144,856.55,351.3257679,167.8875095,2.092626002,0.878431397,46630,242.3888726,0.7664607,0.989577525,0.790350375,0.689926259,HOROZ
1493,46180,850.826,344.0814557,172.3668752,1.996215661,0.865477454,46881,242.483406,0.619084645,0.985047247,0.801645367,0.70472675,HOROZ
1494,46229,832.722,335.536203,176.0917216,1.905462676,0.851221296,46809,242.6120172,0.636500069,0.98760922,0.837769,0.723057647,HOROZ
1495,46230,855.563,350.6330821,169.7982098,2.064998698,0.874923141,46861,242.6146413,0.823946674,0.986534645,0.793651366,0.691933117,HOROZ
1496,46261,848.807,350.4626603,169.0434528,2.073210494,0.875982057,46904,242.6959715,0.795682835,0.986291148,0.80687633,0.692501653,HOROZ
1497,46267,854.523,341.6146656,174.9660702,1.952462356,0.85888185,47026,242.7117097,0.685223856,0.983859992,0.796221117,0.71048387,HOROZ
1498,46275,832.69,337.7416295,175.5197554,1.924237125,0.854357052,46788,242.7326923,0.801604074,0.98903565,0.838667074,0.718693437,HOROZ
1499,46298,842.976,329.6366159,179.9828696,1.831488834,0.83778265,46971,242.7930074,0.639731384,0.98567201,0.818731829,0.736547446,HOROZ
1500,46316,879.449,345.658035,172.3715198,2.005308274,0.866788212,47252,242.8402,0.716965944,0.980191315,0.752522675,0.702544641,HOROZ
1501,46415,844.864,349.7669781,169.7788506,2.060132795,0.874289083,46946,243.0995958,0.777080194,0.988689132,0.817136497,0.695033011,HOROZ
1502,46428,872.732,365.9856889,161.9556522,2.259789542,0.896759087,46913,243.1336373,0.808286908,0.989661714,0.765998712,0.664325531,HOROZ
1503,46481,849.522,343.2637046,173.9756328,1.973056221,0.862047243,47264,243.2723726,0.733000063,0.98343348,0.809349432,0.708704035,HOROZ
1504,46519,863.421,356.7518402,167.5166271,2.12965033,0.882900217,47189,243.3717945,0.75959309,0.985801776,0.784142548,0.682187916,HOROZ
1505,46522,853.266,351.1710871,170.4460356,2.060306571,0.874311813,47247,243.3796419,0.738092972,0.98465511,0.802970074,0.693051481,HOROZ
1506,46562,840.976,337.6311552,176.1020662,1.917246983,0.853201642,47115,243.4842494,0.811523982,0.988262761,0.827321454,0.721154566,HOROZ
